S11,S12,S13,S21,S22,S23,S31,S32,S33,S44,S55,S66,BV/TV,m1,m2,m3
8120.0898392024465,2877.694640735672,3251.934618325064,2877.6946407356722,7481.78220982519,3081.2853516743185,3251.9346183250645,3081.2853516743176,9707.74493712981,5263.524056743844,5475.908354170084,4903.6346611938125,0.8,0.82594,0.88654,1.28752
7833.579549029433,3119.219331707325,3250.8002732674663,3119.219331707327,8749.049255827935,3527.181647098361,3250.8002732674654,3527.1816470983613,10109.975052762693,5791.212354679651,5426.992239836862,5134.8574329596395,0.8184,0.80821,0.91341,1.27838
8724.659430538824,3146.303185083652,3528.341407712196,3146.303185083652,8141.57676506394,3354.3068564108867,3528.341407712196,3354.3068564108894,10055.481797846147,5539.405542309113,5720.312190340475,5253.182592718706,0.8112,0.81375,0.87357,1.31268
8833.674393735504,3485.6115208178257,3670.3643537904386,3485.611520817824,9268.571730251964,3794.837604569406,3670.3643537904345,3794.837604569405,10619.359726689469,6023.509124552041,5913.884593812526,5634.831848378845,0.8463,0.83621,0.87989,1.28391
9848.637680546046,3902.6859262469047,4096.743194106936,3902.685926246903,9885.268926390632,4105.280164152859,4096.743194106934,4105.280164152856,11119.904208425978,6272.279651019855,6295.956675017142,6002.777791753125,0.8749,0.86888,0.87977,1.25134
8880.891716175298,3442.982620339887,3659.2780631616074,3442.9826203398893,9174.757288434954,3740.471848850869,3659.278063161606,3740.4718488508715,10451.24808631059,5934.00468981465,5834.08866794857,5509.890944643364,0.8397,0.79808,0.92795,1.27397
9606.076755360307,3680.1498316971533,3970.6265340954997,3680.1498316971533,9423.262237224879,3905.268364762939,3970.626534095498,3905.268364762939,10983.966356539822,6127.256521835118,6186.594248330608,5828.8261433872185,0.8714,0.83622,0.87427,1.2895
7658.470962136842,2962.1559319907856,3173.63699694164,2962.1559319907865,8708.584548117986,3479.5071690005084,3173.6369969416387,3479.507169000507,10080.76311218015,5813.3690436764,5413.7419088127735,5068.6995640587165,0.824,0.8233,0.91631,1.26039
9859.717198203152,3953.684891914144,4133.173922415183,3953.6848919141416,10204.279288338414,4223.920858311148,4133.173922415179,4223.920858311144,11161.261700410454,6378.53034612886,6242.065598619749,6021.037158728092,0.8699,0.84072,0.9251,1.23418
8773.482602384349,3378.79722667756,3618.2705282635648,3378.797226677559,8997.572122447486,3690.255682938845,3618.270528263563,3690.2556829388436,10426.214614196359,5897.0054465958065,5787.272849122645,5446.469274654984,0.8338,0.84977,0.89174,1.25849
10380.83525292103,4165.971285999448,4349.995971342122,4165.971285999449,10475.28590994424,4362.4718341002845,4349.995971342126,4362.471834100282,11506.172973679037,6543.726854468616,6486.876203377184,6226.347171896921,0.8989,0.84718,0.90226,1.25056
10235.76863625735,4086.933706471133,4282.163414167854,4086.9337064711335,10339.964406472605,4305.213734809333,4282.163414167858,4305.213734809331,11439.759280793349,6485.487311379743,6442.527501833977,6192.849640781014,0.8952,0.86375,0.90061,1.23564
10464.505257469236,4298.260903521949,4415.319711751491,4298.260903521951,10886.225199450564,4543.437089909906,4415.319711751497,4543.437089909909,11760.184961725963,6729.793712769746,6584.703078195481,6420.6572480704335,0.9114,0.82105,0.86342,1.31553
10840.890946901221,4377.566261269219,4544.42338714874,4377.566261269217,10807.103779040208,4545.013945135225,4544.423387148737,4545.013945135227,11798.699423208185,6681.756829970966,6700.921787215577,6466.839664883954,0.9114,0.83361,0.85227,1.31412
9886.28570934791,3982.1959700540865,4140.590182127935,3982.195970054087,10307.434912474286,4260.612734380724,4140.590182127933,4260.612734380723,11293.446459340732,6436.697493192953,6312.961048302378,6094.961072430633,0.882,0.81207,0.91161,1.27632
9529.899425201238,3807.8056964769444,3976.0128801545166,3807.805696476943,9943.009472294108,4097.398067580529,3976.012880154517,4097.398067580529,11052.899374003913,6303.222442218599,6143.98551949776,5941.860826853676,0.8703,0.81513,0.87113,1.31374
10581.079591531434,4192.790866900123,4400.748951969335,4192.790866900118,10399.352808094209,4341.300609729201,4400.7489519693345,4341.3006097292,11446.894671708511,6472.747935972239,6543.402609874063,6267.118338289397,0.8914,0.83851,0.87569,1.2858
9232.51220748175,3513.6748545374185,3794.9836143968955,3513.674854537418,9308.695582080476,3818.8230729355346,3794.9836143968982,3818.8230729355346,10738.954264614784,6089.4294080849195,6061.473021630222,5653.5282603487585,0.8587,0.85279,0.88644,1.26077
10319.238261566257,4195.816305894977,4327.60897949219,4195.816305894971,10758.264615557826,4457.826915966348,4327.608979492197,4457.826915966344,11540.04152268015,6627.284841698093,6487.5729432699045,6301.275393916212,0.898,0.85061,0.91853,1.23086
10386.284811898611,4206.586101117166,4356.505886476279,4206.586101117165,10701.687317996551,4446.332790648195,4356.5058864762805,4446.332790648193,11564.767130381213,6606.842145446398,6502.972735105502,6257.422550044447,0.8963,0.84381,0.87838,1.27781
10948.753136124093,4518.588948584267,4621.152850632042,4518.58894858427,11294.147684032725,4719.645538162109,4621.1528506320465,4719.645538162107,11899.356185930093,6832.707704572366,6720.1420362353365,6578.784674149335,0.9123,0.8469,0.88726,1.26584
9708.03090340925,3925.825444919897,4057.353809807011,3925.825444919898,10377.002281357894,4254.835348032581,4057.353809807012,4254.835348032579,11235.20895875391,6482.9593071660765,6244.427642801948,6072.977386169618,0.8842,0.82936,0.89534,1.2753
10351.030319086482,4210.3111666625955,4364.264832429108,4210.3111666625955,10584.812218532263,4423.141172605113,4364.264832429103,4423.141172605113,11633.287438458055,6588.668886225905,6513.739618998407,6266.285579704516,0.9023,0.81988,0.89762,1.2825
10667.068797426016,4318.98052382958,4487.50869945368,4318.980523829581,10820.034327305928,4530.551394043168,4487.508699453683,4530.551394043167,11771.046769649427,6687.000038296193,6632.149606382555,6374.483040563161,0.9103,0.82449,0.89257,1.28294
9457.98375603081,3832.678117460927,3984.531342977051,3832.6781174609255,10343.10725540757,4229.168404576043,3984.5313429770467,4229.168404576046,11260.17471528578,6499.423982869575,6203.550778188568,5965.2138795813835,0.8866,0.81032,0.91298,1.2767
10933.073883184854,4383.62082635481,4579.819358613355,4383.620826354805,10893.096526916794,4567.111206459915,4579.819358613356,4567.111206459914,11835.39347842573,6733.912885079617,6738.461101361425,6498.888739534217,0.9163,0.81,0.94565,1.24436
10404.023877491732,4076.331844535653,4332.854188033755,4076.3318445356513,10191.324110110574,4260.159351465208,4332.854188033754,4260.159351465207,11445.089712756317,6442.311636712546,6508.650033057888,6162.099423635449,0.894,0.82767,0.91754,1.25479
9253.537454526446,3670.8792978361425,3867.445184739864,3670.879297836141,9876.139882608191,4035.1675966740086,3867.4451847398627,4035.167596674008,10978.32001526938,6319.81121402805,6094.9275127541705,5862.168108970092,0.8753,0.85673,0.91432,1.22895
9097.779285442533,3633.9856211872025,3806.3063384227003,3633.985621187203,9456.813440440315,3916.149279574647,3806.3063384227003,3916.149279574646,10982.386425356832,6192.791108641032,6114.220239845517,5851.453153357559,0.8735,0.81401,0.8959,1.29009
9826.103190196696,3909.1513762650106,4119.174803772446,3909.151376265011,10078.92380589463,4182.643287859203,4119.1748037724465,4182.643287859206,11325.613605354634,6388.167598251202,6316.783925416517,5988.978309695929,0.8855,0.80765,0.88651,1.30584
9713.967626673491,3911.4234285511375,4055.8004059893788,3911.423428551137,9958.142053113183,4128.987099858836,4055.8004059893788,4128.987099858836,11101.61156984901,6290.646909262232,6198.466209803134,5953.894024118635,0.8717,0.8473,0.879,1.2737
9244.188518753695,3690.469828306526,3836.434142222385,3690.4698283065236,9697.055444472999,3965.2406233094935,3836.4341422223865,3965.2406233094935,10766.88630739504,6151.313846755684,6009.215501537323,5776.673371421251,0.8602,0.83828,0.88591,1.27581
10578.610558476365,4182.291468424273,4376.787700616286,4182.291468424272,10326.515306587758,4301.670891093439,4376.7877006162835,4301.670891093442,11331.020629786477,6432.808880693584,6530.88750131706,6258.426388049483,0.8902,0.83992,0.88388,1.2762
10226.27923673689,4164.101519973308,4287.624679523411,4164.101519973307,10548.496959301376,4378.58535278882,4287.624679523412,4378.585352788817,11410.422865521068,6511.942731660419,6415.111691759334,6205.351913858424,0.8871,0.82349,0.90669,1.26982
9837.362098173362,3911.9892249516333,4084.097884436481,3911.989224951633,9881.501742466922,4098.49835437517,4084.0978844364818,4098.498354375165,11043.006323215584,6263.431163768241,6244.629419808619,5981.884405823742,0.8728,0.85683,0.86787,1.27531
9694.005108923739,3890.6945124059343,4035.862323338835,3890.694512405932,10079.984997875064,4138.389894123607,4035.8623233388353,4138.389894123607,11012.793747072204,6310.017254081107,6202.115963252242,5971.3204155793255,0.8714,0.85126,0.89832,1.25042
9431.173383907733,3793.258446396042,3927.1920450218813,3793.2584463960425,10080.201129815789,4113.771254608577,3927.1920450218813,4113.7712546085795,10959.676313989481,6324.514293808193,6116.735469409243,5890.346790009858,0.8684,0.7884,0.91295,1.29865
10116.830161656226,4137.024224434218,4233.70451608353,4137.024224434214,10627.197319491628,4381.525042060519,4233.704516083527,4381.525042060526,11343.86628662323,6534.618778162996,6371.682377414829,6198.3752878295145,0.8877,0.83986,0.92057,1.23957
11301.073556045938,4573.793225904864,4744.322160937472,4573.793225904865,11066.084916214826,4682.064249571164,4744.322160937471,4682.064249571163,12039.055404395189,6788.317576045807,6871.858303211816,6629.049464055077,0.9241,0.86636,0.86714,1.26649
10801.115097391901,4496.954515983649,4588.244744247454,4496.954515983644,11383.250245935013,4747.314160522397,4588.244744247454,4747.314160522394,12022.445796987786,6890.874936845752,6696.026584319618,6553.460492488866,0.9219,0.80063,0.90596,1.29341
10793.89501083184,4482.023746055287,4573.562180209923,4482.023746055286,11249.078968429045,4695.424103735305,4573.562180209919,4695.424103735305,11935.549755733433,6842.345663243949,6690.7498348693125,6555.371993371189,0.9207,0.82454,0.89849,1.27696
10699.48184441762,4466.986715570559,4545.990612264865,4466.986715570552,11204.499336216706,4686.4821884299945,4545.990612264861,4686.482188429996,11963.483939683236,6827.941332990312,6671.754157348244,6520.023403605621,0.9195,0.82158,0.8759,1.30253
9728.731221653163,3949.824654331832,4080.093698396445,3949.8246543318314,10221.360452936822,4216.4740032596055,4080.0936983964434,4216.474003259603,11245.869056346937,6430.362818776848,6266.721846384318,6066.989946490757,0.8898,0.8524,0.9091,1.23849
10553.328030649334,4327.897084572112,4454.207108215135,4327.897084572112,10957.101212590658,4565.104241332194,4454.207108215131,4565.104241332193,11753.415583802383,6727.0415033590225,6591.104090791732,6404.584934327024,0.9117,0.81431,0.89318,1.29252
10677.614590409363,4373.193475586545,4506.182089803043,4373.193475586546,10920.778620765755,4567.110535963477,4506.182089803043,4567.1105359634785,11817.82987600881,6718.051805558212,6628.969360315238,6434.111889319378,0.9133,0.80234,0.93507,1.26259
11559.419073772318,4872.50754284308,4925.850732494549,4872.507542843081,11980.608215637667,5037.099780857114,4925.850732494549,5037.099780857119,12368.386291337485,7110.033343000098,6974.911407512871,6887.74253356377,0.9385,0.83707,0.89696,1.26598
10235.401567003124,4176.282296940762,4295.4382744591,4176.282296940761,10600.122889173761,4399.132157898264,4295.4382744590985,4399.132157898263,11449.529520944874,6550.91593652166,6443.914289037829,6253.763737561217,0.8896,0.82958,0.89506,1.27536
9789.502560511588,3881.9266458838433,4083.077849761836,3881.926645883842,9868.540991686394,4101.571007593603,4083.0778497618376,4101.571007593605,11196.320882400178,6315.018153032839,6290.650343142882,6005.329796544539,0.8781,0.82131,0.86497,1.31372
10330.192494711757,4212.5970727684025,4332.974250188555,4212.597072768403,10625.716494510922,4414.12961088644,4332.974250188554,4414.129610886436,11502.504614475112,6588.597659643246,6489.1791941166575,6309.562705435493,0.8961,0.83515,0.88022,1.28463
9733.475557490834,3863.7076532707842,4059.4292989344012,3863.7076532707833,9986.39514305153,4128.642936208398,4059.4292989344003,4128.642936208401,11181.165481649245,6334.6449076375975,6251.245401831638,5999.765856131465,0.8793,0.83391,0.87373,1.29235
9584.565538637617,3757.2666200371987,3975.440730260443,3757.266620037197,9590.276474497165,3979.5357615305466,3975.440730260444,3979.5357615305466,10969.959275284291,6168.404085579204,6168.07204250607,5859.868443443747,0.8655,0.81669,0.85879,1.32452
10664.93539903952,4353.455199271505,4482.129283091286,4353.4551992715005,10979.094998999559,4571.286208636259,4482.1292830912835,4571.286208636267,11691.368573977848,6708.002061664072,6616.106569212317,6433.622294503896,0.9027,0.83761,0.88112,1.28127
10312.957046257969,4201.607738013062,4331.036394382209,4201.607738013068,10659.200597199928,4428.97656362261,4331.0363943822085,4428.97656362261,11511.199109424855,6583.463843509057,6461.107968419588,6274.850863413629,0.8941,0.82158,0.8975,1.28092
9359.81575347799,3711.3057648079944,3895.7183876744816,3711.3057648079957,9759.29657647907,4008.1935061138443,3895.7183876744816,4008.1935061138447,10876.535561225175,6211.48904258388,6074.22191334647,5780.761449281494,0.8624,0.82685,0.91667,1.25647
11096.618041695574,4554.538968533257,4687.886554462989,4554.538968533255,11314.807411548782,4752.570235487516,4687.886554462988,4752.570235487513,12100.343351092273,6907.531597354617,6842.867304562225,6670.581576330987,0.9291,0.84801,0.86677,1.28522
10624.2318395356,4363.031605458784,4492.505933072365,4363.0316054587865,11029.320205150676,4620.0856361377555,4492.505933072366,4620.085636137758,11907.068810703984,6778.857978574065,6641.417943612692,6468.352379409696,0.9155,0.8394,0.87158,1.28903
10827.211140154259,4367.412838274374,4556.227348516224,4367.412838274376,10828.85678042097,4549.300306924346,4556.227348516223,4549.300306924343,11881.078042554807,6697.597342192879,6699.92171129532,6425.806016066676,0.9135,0.81627,0.87119,1.31255
11216.813832134385,4622.985573409347,4754.48867304433,4622.985573409346,11400.405853455106,4799.994339281482,4754.488673044332,4799.9943392814785,12184.249969860972,6918.135238997062,6859.558846867511,6669.465361806265,0.9287,0.80501,0.89604,1.29895
10897.308032208002,4386.840493013355,4576.947272464458,4386.840493013351,10872.380146525162,4571.625176089657,4576.947272464458,4571.6251760896575,11917.26065910478,6725.542295339184,6752.450077789217,6494.775680495085,0.919,0.84799,0.86175,1.29026
10528.347014485362,4267.32247312694,4430.640186036306,4267.3224731269365,10783.489811259344,4509.740406447601,4430.6401860363085,4509.740406447603,11754.255317983605,6679.861047795886,6587.890131995815,6380.001300832393,0.9084,0.80921,0.90735,1.28344
11005.829646528582,4422.532160602126,4631.710738172457,4422.532160602125,10884.224054094404,4588.820165505631,4631.710738172465,4588.820165505632,11986.461290949128,6759.481037416693,6798.393925470749,6528.5310304802315,0.9211,0.84943,0.89593,1.25464
11029.867544433731,4502.365719835951,4651.271770080881,4502.365719835952,11174.61179506503,4689.408939779114,4651.271770080875,4689.408939779114,11990.24442060112,6828.333936564727,6789.019797259611,6608.530079002306,0.9221,0.84421,0.88783,1.26796
11728.936916599952,4862.415647261493,4951.946720774733,4862.415647261495,11730.228802145219,4949.575450391043,4951.946720774729,4949.575450391046,12217.645834125224,6983.346794962376,6993.256671494284,6861.911440902412,0.9275,0.8765,0.91367,1.20983
11844.749355897728,4907.909403434813,4993.278928519419,4907.909403434814,11804.530234963155,4978.483352179283,4993.278928519422,4978.4833521792825,12244.6762960807,7002.612012477255,7028.607651467975,6909.357330686626,0.9295,0.89056,0.91008,1.19936
11753.083865959275,4854.769846032536,4952.057912081144,4854.769846032539,11672.203218220522,4925.69876981807,4952.057912081143,4925.698769818072,12184.350623785727,6957.1611743273,6998.732469920691,6857.246002366227,0.9255,0.85688,0.89645,1.24667
11572.738712902747,4796.108013592887,4881.221929233607,4796.108013592886,11633.883597291804,4897.496132827001,4881.221929233611,4897.496132827001,12115.122803682849,6948.091197856408,6923.495402015324,6812.596357494175,0.9233,0.86196,0.92159,1.21645
12007.854294532444,5035.119671073982,5092.521762243533,5035.119671073982,12109.463279706333,5122.169165313826,5092.521762243535,5122.16916531382,12431.420968765653,7130.100883459562,7096.273842863191,7016.659106815315,0.9359,0.87191,0.91001,1.21808
12409.348774763772,5249.789027594086,5282.496172925272,5249.789027594093,12456.394935309716,5292.247079918353,5282.4961729252755,5292.247079918348,12660.204730682086,7250.70340445071,7241.981276014022,7191.702659512999,0.9453,0.86923,0.91133,1.21945
12298.547762320768,5175.417027109456,5223.056233608198,5175.417027109458,12325.24653456402,5228.330123267959,5223.056233608195,5228.33012326796,12573.32801251145,7202.651336342646,7197.9035760569805,7127.347179971578,0.9421,0.86257,0.88894,1.24848
11893.817018697953,4988.830952852497,5041.706888834709,4988.830952852494,12041.15770368153,5081.751820486343,5041.706888834707,5081.751820486342,12364.918500744341,7099.969878037005,7052.577611159451,6970.264069128773,0.9338,0.87877,0.91144,1.20979
11797.0483510307,4948.208820969394,5021.384696704766,4948.208820969393,12059.410291990427,5084.945638757954,5021.384696704763,5084.945638757955,12460.056230498409,7141.253657564458,7055.767083824325,6954.359987282503,0.9423,0.81644,0.93876,1.2448
11868.077035137378,4974.099170047892,5052.6997023681815,4974.09917004789,12055.549442069596,5090.219725364212,5052.699702368178,5090.2197253642125,12462.902103896715,7136.490023955457,7084.1208920162035,6985.997098705348,0.9423,0.81133,0.91064,1.27803
12377.696144774523,5232.126139632252,5284.6833887950515,5232.126139632251,12506.844514474005,5309.5218451873125,5284.683388795049,5309.521845187312,12766.857108859189,7304.689454706632,7264.326574930584,7196.899492204119,0.9551,0.82441,0.92514,1.25044
11318.976511559164,4713.379417161995,4805.73347565702,4713.379417161995,11716.365078526103,4908.276421537802,4805.733475657022,4908.276421537798,12166.58054979643,7015.521808167616,6888.3508938103505,6768.908209926163,0.9295,0.81476,0.90623,1.27901
12555.885660235017,5354.48436753467,5381.834202862249,5354.484367534672,12754.126365799135,5427.412997289988,5381.834202862258,5427.412997289989,12913.416884080278,7398.665602636005,7333.864176086575,7294.162650237243,0.9603,0.82892,0.92147,1.24961
12024.81458117302,5064.248974286169,5128.846385082422,5064.24897428617,12261.958857710453,5187.025422959915,5128.846385082421,5187.025422959914,12618.320275807606,7225.443878514644,7155.961023924316,7061.162506416844,0.9498,0.80416,0.94474,1.2511
12286.555052522757,5198.727177081731,5256.805288095403,5198.727177081732,12415.886719753282,5282.01889369863,5256.805288095405,5282.018893698628,12776.062860726548,7283.954051371283,7245.502527948011,7152.232542781095,0.9537,0.82681,0.90178,1.27141
12316.927904827337,5232.060146628755,5273.663477224994,5232.060146628755,12538.584344048006,5326.671017886425,5273.66347722499,5326.671017886429,12791.572539271137,7325.025064122599,7253.6683721074,7192.902942269753,0.9557,0.81136,0.92577,1.26286
11297.627945855444,4691.781303583946,4776.248602167475,4691.7813035839445,11591.398049894751,4861.162367315875,4776.248602167476,4861.162367315872,12075.602544817428,6948.114706114599,6851.093811441396,6740.830384706745,0.921,0.86625,0.90286,1.2309
11071.195831639574,4531.263896267342,4658.76912733061,4531.26389626734,11157.484186616444,4680.114935001242,4658.769127330612,4680.114935001246,11882.027207256639,6777.109145503833,6763.404911402906,6588.8836774360525,0.9111,0.84024,0.91777,1.24199
10542.601148446645,4242.647229236961,4412.750982032544,4242.6472292369635,10686.952449410403,4455.3068950200495,4412.750982032542,4455.306895020051,11609.679852513895,6623.986258383295,6576.506166565732,6346.591160604418,0.9014,0.84146,0.8984,1.26014
10105.316652239926,3988.915022150104,4205.656277818661,3988.915022150103,10184.248934191835,4223.956770837716,4205.656277818652,4223.956770837714,11325.553602284073,6434.520091885588,6393.442795245694,6100.282402159313,0.8889,0.85704,0.8907,1.25226
11754.054107481874,4887.594210450998,4973.782526676347,4887.594210450996,11820.985437123234,4990.117040147181,4973.78252667635,4990.117040147183,12303.51007129724,7041.8000741633305,7035.869906555231,6914.886403148143,0.9322,0.86956,0.90498,1.22546
11551.779110842086,4804.176006380278,4884.8134424955015,4804.176006380277,11775.641826252786,4948.656464995805,4884.8134424955015,4948.656464995802,12218.064912155893,7014.8203937456365,6945.690084099535,6840.023839133804,0.9278,0.85056,0.9188,1.23064
11091.361225769055,4550.270782679117,4665.139102414744,4550.270782679115,11272.597958998638,4709.646724189937,4665.139102414744,4709.646724189931,11862.079646583683,6814.165582188596,6772.296870505996,6616.213419433172,0.9152,0.86631,0.91202,1.22166
10991.932129729461,4580.540487569155,4647.269162764263,4580.540487569156,11358.138921135429,4758.169521432452,4647.269162764266,4758.169521432453,11918.76659584322,6848.617393321291,6732.517562467213,6632.296399926861,0.9108,0.86605,0.90375,1.2302
11712.141186455729,4891.151116894433,4987.1161297603085,4891.151116894429,11980.84221204022,5055.538990985402,4987.116129760302,5055.5389909854,12507.414893306875,7163.5958806030785,7069.059143540784,6957.460104406894,0.9468,0.82355,0.93288,1.24357
12361.094528031083,5142.014212821623,5252.834808402966,5142.014212821619,12262.345299141647,5216.937358633706,5252.83480840297,5216.937358633704,12720.34558595375,7245.6762265049065,7266.4946849605885,7131.608796526471,0.9536,0.86694,0.87911,1.25396
11874.378975677475,4963.584708339766,5050.884991334781,4963.584708339765,12054.578075580952,5096.0090794958305,5050.884991334779,5096.0090794958305,12489.187519723833,7151.880742619128,7089.830592643235,6985.419710229323,0.9428,0.81584,0.91914,1.26502
11397.426616281304,4722.16004218773,4834.82902739572,4722.160042187736,11549.02387203244,4866.372292472401,4834.829027395719,4866.372292472403,12228.394111253801,6988.589604618929,6925.775234707232,6788.785179052809,0.9331,0.83613,0.88156,1.28231
11408.636379514232,4639.537315774822,4819.8474005375,4639.53731577482,11364.375848280404,4796.013923994392,4819.847400537497,4796.013923994395,12229.644430368773,6931.490657065328,6934.501666534903,6700.5777201716255,0.9331,0.82226,0.91774,1.26
11553.667330682529,4774.084900914016,4902.9655353232965,4774.084900914017,11675.550851900276,4926.820067641336,4902.965535323295,4926.820067641335,12319.861089258364,7016.289076168117,6979.349005469702,6817.39751587045,0.934,0.80046,0.93241,1.26713
10662.54736813982,4265.473162335233,4475.760838455304,4265.473162335234,10669.88199569116,4475.543717936763,4475.760838455303,4475.543717936763,11799.061243229662,6663.090368630615,6649.365347270078,6377.151420931927,0.9105,0.79924,0.89422,1.30654
9508.040159731763,3884.5602390067625,4017.3778995700154,3884.5602390067606,10427.985248674257,4269.804237688619,4017.3778995700177,4269.804237688624,11294.919957791879,6528.329170467698,6233.075837618931,6028.5351454747215,0.8882,0.80654,0.95644,1.23702
4475.426800952106,1666.1509289349226,1815.1351882942843,1666.1509289349228,5743.721428607071,2141.31724167542,1815.1351882942831,2141.317241675421,7146.834531633844,4154.577036309895,3630.034676283621,3207.224886995207,0.6568,0.80424,0.89853,1.29724
5224.736941147571,1852.292007163116,2078.4631407076376,1852.292007163116,5892.651296615943,2240.5583598563267,2078.4631407076367,2240.558359856326,7577.562625107992,4273.249421592306,4040.6411591661695,3599.615083683382,0.6886,0.8088,0.90687,1.28434
5514.63445909723,2172.7013312897607,2256.1054352946685,2172.7013312897625,6827.093025374907,2632.92744202683,2256.1054352946676,2632.927442026829,8135.604219561647,4758.857624213876,4205.273770964731,4003.6603033560536,0.7143,0.81843,0.9225,1.25907
7066.992232382919,2635.275374419757,2846.764480755316,2635.275374419758,7678.868711549834,3028.6873369329983,2846.7644807553156,3028.687336932997,9086.203859408231,5232.855443924707,4957.506828308859,4597.326412424008,0.7694,0.81718,0.87554,1.30728
7068.059244701308,2693.9874792812925,2861.503566578227,2693.9874792812934,8017.0078257196465,3140.3035476233163,2861.50356657823,3140.303547623314,9257.60984092801,5373.6792299137705,4997.186232119242,4693.591520191354,0.7855,0.73963,0.93287,1.32749
8766.334198365132,3519.38706556842,3640.9752246596186,3519.387065568422,9560.364989486447,3867.5925467310017,3640.975224659622,3867.592546731,10503.824645130011,6084.408088579328,5806.039165587718,5594.017681274309,0.8493,0.82541,0.92731,1.24729
9217.14284027758,3629.6968085765443,3794.214268721595,3629.696808576545,9579.059227040681,3900.867064139671,3794.2142687215946,3900.867064139671,10570.976368412536,6073.062828333307,5928.970252095746,5669.591346786634,0.8495,0.82097,0.91348,1.26555
8526.42409285105,3457.9327574588397,3521.594825785867,3457.9327574588388,9497.647857710606,3796.688102773198,3521.594825785867,3796.6881027731965,10265.069442281256,6027.241708395496,5650.261347676156,5508.406813220248,0.8401,0.81802,0.94646,1.23552
5430.674645578502,2007.5214433353613,2178.5845871623114,2007.5214433353608,5867.497986222691,2305.8864808131993,2178.584587162311,2305.8864808132003,7788.600949069753,4323.414264887704,4117.653254484209,3660.659893397359,0.6961,0.77459,0.86798,1.35743
5092.12514674406,1845.193609337986,2045.8586623234232,1845.1936093379857,5825.147742926019,2240.834862031654,2045.8586623234235,2240.8348620316556,7518.674355565255,4311.693368609336,3900.322314139554,3422.9212859420836,0.6825,0.7495,0.87972,1.37078
4858.490958310529,1896.933237032453,2024.027716053918,1896.933237032454,6127.101486436403,2349.1795061634866,2024.027716053918,2349.1795061634875,7684.854965139363,4441.140453532215,3908.9677850605067,3565.408795277713,0.6867,0.72721,0.89211,1.38068
5568.339857502054,1924.3721656554217,2202.149818245479,1924.3721656554217,5820.7417906138635,2251.4929456379796,2202.1498182454807,2251.492945637978,7663.05796917487,4249.036159506797,4174.611035500776,3596.3825350464967,0.6995,0.81995,0.87814,1.30191
5426.18192854791,2156.191383178871,2255.654247047512,2156.1913831788693,7057.103842563257,2716.4363914162936,2255.6542470475083,2716.436391416294,8599.780882191499,4960.077326451418,4266.759076827627,3980.8013430551864,0.74,0.75265,0.86172,1.38563
6767.426926766158,2543.5876295426647,2767.8517455633773,2543.587629542666,7188.07973894509,2873.8544210471314,2767.851745563376,2873.8544210471337,8989.193785124293,5048.537346525691,4891.221635182522,4446.394366459292,0.7679,0.81469,0.86987,1.31544
6296.649721891911,2499.20214943024,2604.214596806575,2499.202149430239,7399.681588168592,2887.5987987392946,2604.2145968065774,2887.598798739294,8836.759230854645,5114.033083473799,4677.774141580705,4479.18241918587,0.7638,0.78223,0.93179,1.28598
6963.828022732781,2813.0934062173437,2915.042401542575,2813.093406217343,8676.952012893964,3374.7557831223944,2915.042401542577,3374.755783122395,9568.505240493223,5687.448631152728,5063.760088508995,4883.521875490698,0.803,0.77808,0.94624,1.27568
7334.670546375309,2770.959682320982,2990.487824453889,2770.9596823209813,7764.616015834304,3087.795620724475,2990.4878244538877,3087.7956207244756,9371.666745000839,5287.0170340139475,5188.978976627419,4812.136321008042,0.7928,0.82631,0.88859,1.28509
8108.633538503411,3054.853304072457,3311.3800600189907,3054.8533040724574,8228.728395797876,3337.313961619011,3311.38006001899,3337.313961619012,9831.876887725515,5538.594413353748,5526.078166828594,5122.817892173795,0.8078,0.8453,0.88739,1.26731
7490.779955474602,2878.1455490218173,3067.3181121641564,2878.145549021817,8053.19216218535,3230.274007402943,3067.3181121641583,3230.2740074029425,9569.922258936267,5430.785212312984,5220.942269364445,4917.386678611501,0.7919,0.82267,0.8924,1.28493
7318.503109716432,2858.0557899206933,2990.944683687026,2858.055789920695,8194.779265725594,3251.9621594647265,2990.944683687029,3251.9621594647265,9428.641742754702,5489.080073329923,5178.076173427433,4954.049358710248,0.7979,0.83222,0.87905,1.28872
7899.929885396638,3082.194162313203,3237.8536345402713,3082.1941623132047,8716.344668411431,3475.6614210740977,3237.8536345402745,3475.6614210740986,9865.375079519701,5714.41163215623,5370.313697092161,5118.479516035335,0.8164,0.82068,0.89545,1.28387
6822.514622845322,2649.58222166162,2796.1186120146754,2649.5822216616207,7831.201682769334,3073.0442773238838,2796.1186120146776,3073.0442773238833,9247.52322515683,5321.516175492161,4994.025359279688,4704.796640547131,0.7886,0.80376,0.88034,1.3159
7413.219932240465,2621.353367023086,2939.9738465173873,2621.3533670230872,7008.758392734452,2823.054377883565,2939.9738465173846,2823.054377883563,9020.840822760083,4999.395657830714,5102.409610690766,4577.845181140182,0.7723,0.8227,0.88883,1.28847
8847.494767439312,3383.7472635515164,3631.16544010707,3383.7472635515173,8955.89085752046,3653.830978007088,3631.1654401070673,3653.830978007088,10316.123683294425,5837.445243104101,5799.602074081065,5424.832487604195,0.8309,0.79938,0.87219,1.32843
